Time - Seconds;Temp1;Temp2;Temp3
00.01.48;26.02.00;25.09.00;25.06.00
00.01.49;26.02.00;25.09.00;25.06.00
00.01.50;26.02.00;25.09.00;25.06.00
00.01.51;26.02.00;25.09.00;25.06.00
00.01.52;26.01.00;25.09.00;25.06.00
00.01.53;26.01.00;25.09.00;25.06.00
00.01.54;26.01.00;25.09.00;25.06.00
00.01.55;26.01.00;25.09.00;25.06.00
00.01.56;26.01.00;25.09.00;25.06.00
00.01.57;26.01.00;25.09.00;25.06.00
00.01.58;26.01.00;25.09.00;25.06.00
00.01.59;26.02.00;25.09.00;25.06.00
00.02.00;26.01.00;25.09.00;25.06.00
00.02.01;26.01.00;25.09.00;25.06.00
00.02.02;26.01.00;25.09.00;25.06.00
00.02.03;26.01.00;25.09.00;25.06.00
00.02.04;26.01.00;25.09.00;25.06.00
00.02.05;26.01.00;25.09.00;25.06.00
00.02.06;26.01.00;25.09.00;25.06.00
00.02.07;26.01.00;25.09.00;25.05.00
00.02.08;26.01.00;25.09.00;25.05.00
00.02.09;26.01.00;25.09.00;25.05.00
00.02.10;26.01.00;25.09.00;25.05.00
00.02.11;26.01.00;25.09.00;25.05.00
00.02.12;26.01.00;25.09.00;25.05.00
00.02.13;26.01.00;25.09.00;25.05.00
00.02.14;26.01.00;25.08.00;25.05.00
00.02.15;26.01.00;25.09.00;25.05.00
00.02.16;26.01.00;25.09.00;25.05.00
00.02.17;26.01.00;25.09.00;25.05.00
00.02.18;26.01.00;25.09.00;25.05.00
00.02.19;26.01.00;25.09.00;25.05.00
00.02.20;26.01.00;25.09.00;25.05.00
00.02.21;26.01.00;25.09.00;25.05.00
00.02.22;26.01.00;25.09.00;25.05.00
00.02.23;26.01.00;25.09.00;25.05.00
00.02.24;26.01.00;25.09.00;25.05.00
00.02.25;26.01.00;25.09.00;25.05.00
00.02.26;26.01.00;25.09.00;25.05.00
00.02.27;26.01.00;25.08.00;25.05.00
00.02.28;26.01.00;25.09.00;25.05.00
00.02.29;26.01.00;25.09.00;25.05.00
00.02.30;26.00.00;25.08.00;25.05.00
00.02.31;26.00.00;25.08.00;25.05.00
00.02.32;26.00.00;25.08.00;25.05.00
00.02.33;26.00.00;25.08.00;25.05.00
00.02.34;26.00.00;25.08.00;25.05.00
00.02.35;26.00.00;25.08.00;25.05.00
00.02.36;26.00.00;25.08.00;25.05.00
00.02.37;26.00.00;25.08.00;25.05.00
00.02.38;26.00.00;25.08.00;25.04.00
00.02.39;26.00.00;25.08.00;25.04.00
00.02.40;26.00.00;25.08.00;25.05.00
00.02.41;26.00.00;25.08.00;25.04.00
00.02.42;26.00.00;25.08.00;25.04.00
00.02.43;26.00.00;25.08.00;25.04.00
00.02.44;26.00.00;25.08.00;25.04.00
00.02.45;26.00.00;25.08.00;25.04.00
00.02.46;26.00.00;25.07.00;25.04.00
00.02.47;26.00.00;25.07.00;25.04.00
00.02.48;26.00.00;25.08.00;25.04.00
00.02.49;26.00.00;25.07.00;25.04.00
00.02.50;26.00.00;25.08.00;25.04.00
00.02.51;26.00.00;25.08.00;25.04.00
00.02.52;26.00.00;25.08.00;25.04.00
00.02.53;26.00.00;25.08.00;25.04.00
00.02.54;26.00.00;25.08.00;25.04.00
00.02.55;26.00.00;25.08.00;25.04.00
00.02.56;26.00.00;25.08.00;25.04.00
00.02.57;26.00.00;25.08.00;25.04.00
00.02.58;25.09.00;25.08.00;25.04.00
00.02.59;25.09.00;25.08.00;25.04.00
00.03.00;25.09.00;25.08.00;25.04.00
00.03.01;25.09.00;25.08.00;25.04.00
00.03.02;25.09.00;25.08.00;25.04.00
00.03.03;25.09.00;25.08.00;25.04.00
00.03.04;25.09.00;25.08.00;25.04.00
00.03.05;25.09.00;25.08.00;25.04.00
00.03.06;25.09.00;25.08.00;25.04.00
00.03.07;25.09.00;25.08.00;25.04.00
00.03.08;25.09.00;25.08.00;25.04.00
00.03.09;25.09.00;25.08.00;25.04.00
00.03.10;25.09.00;25.08.00;25.04.00
00.03.11;25.09.00;25.08.00;25.04.00
00.03.12;25.09.00;25.08.00;25.04.00
00.03.13;25.09.00;25.08.00;25.04.00
00.03.14;25.09.00;25.08.00;25.04.00
00.03.15;25.09.00;25.08.00;25.04.00
00.03.16;25.09.00;25.08.00;25.04.00
00.03.17;25.09.00;25.08.00;25.03.00
00.03.18;25.09.00;25.08.00;25.03.00
00.03.19;25.09.00;25.08.00;25.03.00
00.03.20;25.09.00;25.08.00;25.03.00
00.03.21;25.09.00;25.08.00;25.03.00
00.03.22;25.09.00;25.08.00;25.03.00
00.03.23;25.09.00;25.08.00;25.03.00
00.03.24;25.09.00;25.08.00;25.03.00
00.03.25;25.09.00;25.07.00;25.03.00
00.03.26;25.09.00;25.08.00;25.03.00
00.03.27;25.09.00;25.08.00;25.03.00
00.03.28;25.09.00;25.07.00;25.03.00
00.03.29;25.09.00;25.08.00;25.03.00
00.03.30;25.09.00;25.07.00;25.03.00
00.03.31;25.08.00;25.07.00;25.03.00
00.03.32;25.08.00;25.08.00;25.03.00
00.03.33;25.08.00;25.08.00;25.03.00
00.03.34;25.08.00;25.07.00;25.03.00
00.03.35;25.08.00;25.07.00;25.03.00
00.03.36;25.08.00;25.07.00;25.03.00
00.03.37;25.08.00;25.07.00;25.03.00
00.03.38;25.08.00;25.07.00;25.03.00
00.03.39;25.08.00;25.07.00;25.03.00
00.03.40;25.09.00;25.07.00;25.03.00
00.03.41;25.09.00;25.07.00;25.03.00
00.03.42;25.09.00;25.07.00;25.03.00
00.03.43;25.09.00;25.07.00;25.03.00
00.03.44;25.09.00;25.07.00;25.03.00
00.03.45;25.09.00;25.07.00;25.03.00
00.03.46;25.09.00;25.07.00;25.03.00
00.03.47;25.08.00;25.07.00;25.03.00
00.03.48;25.08.00;25.07.00;25.03.00
00.03.49;25.08.00;25.07.00;25.03.00
00.03.50;25.09.00;25.08.00;25.03.00
00.03.51;25.09.00;25.08.00;25.03.00
00.03.52;25.09.00;25.08.00;25.03.00
00.03.53;25.09.00;25.07.00;25.03.00
00.03.54;25.09.00;25.07.00;25.03.00
00.03.55;25.09.00;25.08.00;25.03.00
00.03.56;25.09.00;25.07.00;25.03.00
00.03.57;25.09.00;25.07.00;25.03.00
00.03.58;25.09.00;25.07.00;25.03.00
00.03.59;25.09.00;25.07.00;25.03.00
00.04.00;25.09.00;25.07.00;25.03.00
00.04.01;25.09.00;25.07.00;25.03.00
00.04.02;25.09.00;25.07.00;25.03.00
00.04.03;25.09.00;25.07.00;25.03.00
00.04.04;25.09.00;25.07.00;25.02.00
00.04.05;25.09.00;25.07.00;25.02.00
00.04.06;25.09.00;25.07.00;25.02.00
00.04.07;25.08.00;25.07.00;25.02.00
00.04.08;25.08.00;25.07.00;25.02.00
00.04.09;25.08.00;25.07.00;25.02.00
00.04.10;25.08.00;25.07.00;25.02.00
00.04.11;25.08.00;25.07.00;25.02.00
00.04.12;25.09.00;25.07.00;25.03.00
00.04.13;25.09.00;25.07.00;25.03.00
00.04.14;25.08.00;25.07.00;25.03.00
00.04.15;25.08.00;25.07.00;25.03.00
00.04.16;25.09.00;25.07.00;25.03.00
00.04.17;25.08.00;25.07.00;25.03.00
00.04.18;25.08.00;25.07.00;25.03.00
00.04.19;25.08.00;25.07.00;25.03.00
00.04.20;25.08.00;25.07.00;25.03.00
00.04.21;25.08.00;25.07.00;25.03.00
00.04.22;25.08.00;25.06.00;25.03.00
00.04.23;25.08.00;25.06.00;25.03.00
00.04.24;25.08.00;25.06.00;25.02.00
00.04.25;25.08.00;25.06.00;25.02.00
00.04.26;25.08.00;25.06.00;25.02.00
00.04.27;25.08.00;25.06.00;25.02.00
00.04.28;25.08.00;25.05.00;25.02.00
00.04.29;25.07.00;25.05.00;25.02.00
00.04.30;25.07.00;25.05.00;25.02.00
00.04.31;25.07.00;25.05.00;25.02.00
00.04.32;25.07.00;25.05.00;25.02.00
00.04.33;25.07.00;25.05.00;25.02.00
00.04.34;25.07.00;25.05.00;25.02.00
00.04.35;25.07.00;25.05.00;25.01.00
00.04.36;25.06.00;25.04.00;25.01.00
00.04.37;25.06.00;25.04.00;25.01.00
00.04.38;25.06.00;25.04.00;25.01.00
00.04.39;25.06.00;25.04.00;25.01.00
00.04.40;25.06.00;25.04.00;25.00.00
00.04.41;25.07.00;25.04.00;25.00.00
00.04.42;25.06.00;25.04.00;25.00.00
00.04.43;25.06.00;25.03.00;25.00.00
00.04.44;25.06.00;25.03.00;25.00.00
00.04.45;25.06.00;25.03.00;25.00.00
00.04.46;25.06.00;25.03.00;24.09.00
00.04.47;25.06.00;25.03.00;24.09.00
00.04.48;25.06.00;25.03.00;24.09.00
00.04.49;25.06.00;25.03.00;24.09.00
00.04.50;25.05.00;25.03.00;24.09.00
00.04.51;25.05.00;25.02.00;24.09.00
00.04.52;25.05.00;25.02.00;24.09.00
00.04.53;25.05.00;25.02.00;24.09.00
00.04.54;25.05.00;25.02.00;24.09.00
00.04.55;25.05.00;25.02.00;24.09.00
00.04.56;25.05.00;25.02.00;24.09.00
00.04.57;25.06.00;25.02.00;25.00.00
00.04.58;25.06.00;25.02.00;25.01.00
00.04.59;25.06.00;25.02.00;25.01.00
00.05.00;25.06.00;25.02.00;25.01.00
00.05.01;25.06.00;25.02.00;25.01.00
00.05.02;25.06.00;25.02.00;25.01.00
00.05.03;25.06.00;25.02.00;25.01.00
00.05.04;25.06.00;25.02.00;25.01.00
00.05.05;25.07.00;25.02.00;25.01.00
00.05.06;25.07.00;25.02.00;25.01.00
00.05.07;25.07.00;25.03.00;25.01.00
00.05.08;25.07.00;25.03.00;25.01.00
00.05.09;25.07.00;25.03.00;25.02.00
00.05.10;25.07.00;25.03.00;25.02.00
00.05.11;25.07.00;25.02.00;25.01.00
00.05.12;25.07.00;25.02.00;25.01.00
00.05.13;25.06.00;25.02.00;25.01.00
00.05.14;25.07.00;25.02.00;25.01.00
00.05.15;25.07.00;25.02.00;25.00.00
00.05.16;25.06.00;25.02.00;25.00.00
00.05.17;25.06.00;25.02.00;25.00.00
00.05.18;25.06.00;25.02.00;25.00.00
00.05.19;25.06.00;25.02.00;25.00.00
00.05.20;25.06.00;25.02.00;25.00.00
00.05.21;25.05.00;25.01.00;25.00.00
00.05.22;25.05.00;25.02.00;25.00.00
00.05.23;25.05.00;25.02.00;25.00.00
00.05.24;25.05.00;25.04.00;25.02.00
00.05.25;25.05.00;25.07.00;25.05.00
00.05.26;25.05.00;26.01.00;25.08.00
00.05.27;25.05.00;26.05.00;26.03.00
00.05.28;25.04.00;27.00.00;26.08.00
00.05.29;25.04.00;27.05.00;27.03.00
00.05.30;25.04.00;28.01.00;27.08.00
00.05.31;25.04.00;28.08.00;28.05.00
00.05.32;25.05.00;29.06.00;29.04.00
00.05.33;25.05.00;30.06.00;30.04.00
00.05.34;25.05.00;31.08.00;31.06.00
00.05.35;25.05.00;32.09.00;32.09.00
00.05.36;25.05.00;34.01.00;34.02.00
00.05.37;25.05.00;35.03.00;35.04.00
00.05.38;25.06.00;36.06.00;36.07.00
00.05.39;25.06.00;37.09.00;38.00.00
00.05.40;25.07.00;39.02.00;39.03.00
00.05.41;25.07.00;40.04.00;40.04.00
00.05.42;25.08.00;41.05.00;41.05.00
00.05.43;25.08.00;42.05.00;42.06.00
00.05.44;25.09.00;43.05.00;43.05.00
00.05.45;26.00.00;44.05.00;44.04.00
00.05.46;26.00.00;45.04.00;45.02.00
00.05.47;26.01.00;46.02.00;46.00.00
00.05.48;26.01.00;47.00.00;46.07.00
00.05.49;26.02.00;47.07.00;47.04.00
00.05.50;26.03.00;48.04.00;48.01.00
00.05.51;26.04.00;49.01.00;48.07.00
00.05.52;26.05.00;49.07.00;49.03.00
00.05.53;26.06.00;50.03.00;49.09.00
00.05.54;26.07.00;50.08.00;50.04.00
00.05.55;26.08.00;51.02.00;50.09.00
00.05.56;26.09.00;51.06.00;51.03.00
00.05.57;27.00.00;52.00.00;51.08.00
00.05.58;27.01.00;52.03.00;52.02.00
00.05.59;27.03.00;52.06.00;52.06.00
00.06.00;27.04.00;53.00.00;53.00.00
00.06.01;27.05.00;53.04.00;53.05.00
00.06.02;27.05.00;53.07.00;53.08.00
00.06.03;27.06.00;54.01.00;54.02.00
00.06.04;27.07.00;54.05.00;54.06.00
00.06.05;27.08.00;54.09.00;55.01.00
00.06.06;27.09.00;55.03.00;55.05.00
00.06.07;28.00.00;55.07.00;55.09.00
00.06.08;28.01.00;56.00.00;56.03.00
00.06.09;28.02.00;56.04.00;56.06.00
00.06.10;28.03.00;56.07.00;56.09.00
00.06.11;28.04.00;56.09.00;57.01.00
00.06.12;28.05.00;57.02.00;57.03.00
00.06.13;28.06.00;57.04.00;57.05.00
00.06.14;28.06.00;57.06.00;57.08.00
00.06.15;28.07.00;57.08.00;58.00.00
00.06.16;28.08.00;58.00.00;58.03.00
00.06.17;28.09.00;58.02.00;58.05.00
00.06.18;29.00.00;58.03.00;58.06.00
00.06.19;29.01.00;58.04.00;58.06.00
00.06.20;29.02.00;58.03.00;58.02.00
00.06.21;29.03.00;58.01.00;57.08.00
00.06.22;29.03.00;58.00.00;57.05.00
00.06.23;29.04.00;58.01.00;57.04.00
00.06.24;29.05.00;58.00.00;57.06.00
00.06.25;29.06.00;57.09.00;57.03.00
00.06.26;29.07.00;57.07.00;56.04.00
00.06.27;29.08.00;57.03.00;55.06.00
00.06.28;29.08.00;57.01.00;55.01.00
00.06.29;30.00.00;56.08.00;54.08.00
00.06.30;30.00.00;56.07.00;54.05.00
00.06.31;30.01.00;56.06.00;54.07.00
00.06.32;30.02.00;56.07.00;55.03.00
00.06.33;30.03.00;56.07.00;55.05.00
00.06.34;30.04.00;56.08.00;55.05.00
00.06.35;30.05.00;56.09.00;55.08.00
00.06.36;30.06.00;57.00.00;56.00.00
00.06.37;30.07.00;57.02.00;56.03.00
00.06.38;30.08.00;57.03.00;56.09.00
00.06.39;30.08.00;57.05.00;56.09.00
00.06.40;30.09.00;57.06.00;57.00.00
00.06.41;31.00.00;57.07.00;57.02.00
00.06.42;31.01.00;57.08.00;57.06.00
00.06.43;31.02.00;57.09.00;58.00.00
00.06.44;31.02.00;58.00.00;58.02.00
00.06.45;31.03.00;58.01.00;58.05.00
00.06.46;31.04.00;58.02.00;58.08.00
00.06.47;31.05.00;58.01.00;58.08.00
00.06.48;31.05.00;58.02.00;58.07.00
00.06.49;31.06.00;58.03.00;58.07.00
00.06.50;31.07.00;58.04.00;58.09.00
00.06.51;31.08.00;58.05.00;59.01.00
00.06.52;31.09.00;58.05.00;59.02.00
00.06.53;32.00.00;58.05.00;59.03.00
00.06.54;32.01.00;58.04.00;59.05.00
00.06.55;32.02.00;58.04.00;59.06.00
00.06.56;32.03.00;58.02.00;59.08.00
00.06.57;32.04.00;58.00.00;59.09.00
00.06.58;32.05.00;58.02.00;59.09.00
00.06.59;32.06.00;58.04.00;60.00.00
00.07.00;32.07.00;58.05.00;60.01.00
00.07.01;32.08.00;58.08.00;60.01.00
00.07.02;32.08.00;58.09.00;60.03.00
00.07.03;32.09.00;59.01.00;60.04.00
00.07.04;33.00.00;59.03.00;60.05.00
00.07.05;33.01.00;59.06.00;60.07.00
00.07.06;33.03.00;59.07.00;60.09.00
00.07.07;33.03.00;59.09.00;61.01.00
00.07.08;33.03.00;60.01.00;61.03.00
00.07.09;33.03.00;60.03.00;61.05.00
00.07.10;33.03.00;60.06.00;61.07.00
00.07.11;33.04.00;60.08.00;61.09.00
00.07.12;33.05.00;61.00.00;62.00.00
00.07.13;33.05.00;61.02.00;62.02.00
00.07.14;33.06.00;61.04.00;62.03.00
00.07.15;33.07.00;61.06.00;62.04.00
00.07.16;33.08.00;61.08.00;62.06.00
00.07.17;34.00.00;61.09.00;62.07.00
00.07.18;34.01.00;62.01.00;62.08.00
00.07.19;34.02.00;62.02.00;62.09.00
00.07.20;34.03.00;62.03.00;63.00.00
00.07.21;34.05.00;62.03.00;63.00.00
00.07.22;34.06.00;62.04.00;63.01.00
00.07.23;34.07.00;62.05.00;63.01.00
00.07.24;34.08.00;62.06.00;63.01.00
00.07.25;34.09.00;62.06.00;63.02.00
00.07.26;35.00.00;62.07.00;63.03.00
00.07.27;35.01.00;62.08.00;63.04.00
00.07.28;35.02.00;62.08.00;63.04.00
00.07.29;35.03.00;62.06.00;63.03.00
00.07.30;35.04.00;62.06.00;63.01.00
00.07.31;35.05.00;62.06.00;63.01.00
00.07.32;35.05.00;62.06.00;63.01.00
00.07.33;35.06.00;62.07.00;63.02.00
00.07.34;35.07.00;62.07.00;63.02.00
00.07.35;35.07.00;62.06.00;63.02.00
00.07.36;35.08.00;62.06.00;63.02.00
00.07.37;35.07.00;62.07.00;63.03.00
00.07.38;35.08.00;62.08.00;63.04.00
00.07.39;35.09.00;63.00.00;63.05.00
00.07.40;35.09.00;63.01.00;63.06.00
00.07.41;35.09.00;63.02.00;63.07.00
00.07.42;35.09.00;63.03.00;63.08.00
00.07.43;35.09.00;63.05.00;63.09.00
00.07.44;35.09.00;63.06.00;64.01.00
00.07.45;36.00.00;63.07.00;64.02.00
00.07.46;36.00.00;63.08.00;64.04.00
00.07.47;36.01.00;64.00.00;64.03.00
00.07.48;36.02.00;63.09.00;64.02.00
00.07.49;36.04.00;64.00.00;64.00.00
00.07.50;36.05.00;64.02.00;63.09.00
00.07.51;36.07.00;64.02.00;63.08.00
00.07.52;36.08.00;64.03.00;63.05.00
00.07.53;36.09.00;64.02.00;63.05.00
00.07.54;37.00.00;64.03.00;63.06.00
00.07.55;37.01.00;64.03.00;63.07.00
00.07.56;37.02.00;64.03.00;63.06.00
00.07.57;37.02.00;64.01.00;63.04.00
00.07.58;37.02.00;63.08.00;62.00.00
00.07.59;37.01.00;63.04.00;61.01.00
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
